Price,Close,High,Low,Open,Volume
Ticker,EEM,EEM,EEM,EEM,EEM
Date,,,,,
2003-04-14,7.411373615264893,7.411373615264893,7.360007604016098,7.360007604016098,93600
2003-04-15,7.499430179595947,7.521444456470079,7.456869748166043,7.456869748166043,421200
2003-04-16,7.5860185623168945,7.616837794261739,7.580148592322699,7.580148592322699,9000
2003-04-17,7.640320301055908,7.6425215400161655,7.614637290377401,7.627845983789281,17100
2003-04-21,7.637383460998535,7.649858406089486,7.631514121204392,7.649124659887085,72900
2003-04-22,7.663066864013672,7.663066864013673,7.6131683448195995,7.636649482231477,19800
2003-04-23,7.6990251541137695,7.6990251541137695,7.642522273269879,7.668205286412515,31500
2003-04-24,7.547126770019531,7.638851340657625,7.528781226066865,7.638851340657625,90000
2003-04-25,7.422379493713379,7.4414587813299455,7.411372672652832,7.4414587813299455,102600
2003-04-28,7.544925212860107,7.5449252128601065,7.440726323054393,7.4414600692637585,91800
2003-04-29,7.759927749633789,7.7635971101046115,7.661598840250821,7.661598840250821,76500
2003-04-30,7.737916946411133,7.7481893959900585,7.718104534001305,7.741585678403606,228600
2003-05-01,7.707831859588623,7.746722943231114,7.704896873600607,7.715903700880986,234900
2003-05-02,7.82597017288208,7.825970172882081,7.732777483628382,7.732777483628382,67500
2003-05-05,7.9103593826293945,7.9118262454965755,7.8553239978891405,7.8553239978891405,47700
2003-05-06,7.950718402862549,7.960257735730336,7.903021738523613,7.910359832227732,109800
2003-05-07,7.9360432624816895,7.937510755334615,7.911093994506177,7.917697712344343,313200
2003-05-08,7.866331100463867,7.8927478593342135,7.858993006917903,7.888344751276549,417600
2003-05-09,7.958791732788086,7.964662334815365,7.877340200058146,7.877340200058146,63000
2003-05-12,8.069592475891113,8.069592475891113,7.991075960105393,7.994744691290433,752400
2003-05-13,8.024096488952637,8.040974542002594,8.002082842031147,8.040974542002594,276300
2003-05-14,7.983737468719482,8.024096029037358,7.968327538862626,8.024096029037358,206100
2003-05-15,7.999880313873291,7.999880313873291,7.980067907312502,7.999880313873291,337500
2003-05-16,8.005749702453613,8.035102064589987,7.983736060676287,8.0204258835218,256500
2003-05-19,7.81496524810791,7.954387139085577,7.785613503100852,7.954387139085577,128700
2003-05-20,7.853855609893799,7.863394941131962,7.811295177540772,7.8333088250672676,53100
