Price,Close,High,Low,Open,Volume
Ticker,VNQ,VNQ,VNQ,VNQ,VNQ
Date,,,,,
2004-09-29,20.449886322021484,20.507319615927695,20.44578472633395,20.449886322021484,205800
2004-09-30,20.613975524902344,20.646794545545305,20.5073168376068,20.51141843273865,27900
2004-10-01,20.995485305786133,21.02420116267023,20.613972847301053,20.654995052879237,129800
2004-10-04,21.08573341369629,21.147266714411238,21.081630254710642,21.081630254710642,8100
2004-10-05,21.081640243530273,21.126765624373682,21.065230729605876,21.085743404460064,11900
2004-10-06,21.180091857910156,21.180091857910156,21.122660134658915,21.12676172993525,9300
2004-10-07,20.962663650512695,21.188290447480085,20.962663650512695,21.188290447480085,7900
2004-10-08,21.06521987915039,21.15547059435009,21.024197680366843,21.15547059435009,16400
2004-10-11,20.983186721801758,21.126766059352956,20.962674046525233,21.126766059352956,4500
2004-10-12,21.05292320251465,21.05292320251465,20.92165022823515,21.00369622838416,3600
2004-10-13,21.106246948242188,21.159577066929998,21.106246948242188,21.147269153450154,2500
2004-10-14,21.270347595214844,21.274450756653177,21.106257130325623,21.106257130325623,19200
2004-10-15,21.48775863647461,21.48775863647461,21.364690460345695,21.372893649177094,9800
2004-10-18,21.602624893188477,21.660056611924023,21.450840841544963,21.47545354106193,4000
2004-10-19,21.48775863647461,21.742099742460603,21.48775863647461,21.660053770075738,6200
2004-10-20,21.385194778442383,21.45493281566444,21.184182288109145,21.45493281566444,5500
2004-10-21,21.602624893188477,21.602624893188477,21.344180593981545,21.344180593981545,7400
2004-10-22,21.430320739746094,21.701071275040487,21.430320739746094,21.598514230385092,69900
2004-10-25,21.327768325805664,21.41391588644556,21.253927112429565,21.41391588644556,14000
2004-10-26,21.528791427612305,21.528791427612305,21.340086693753946,21.385212079002148,9000
2004-10-27,21.783126831054688,21.783126831054688,21.635445925520713,21.684672894032037,9100
2004-10-28,21.79543685913086,21.84466383241295,21.729800373122316,21.746208320951503,12800
2004-10-29,21.783126831054688,21.918502950582223,21.73389986254336,21.918502950582223,50200
